id,trip_id,user_id,vehicle_id,timestamp,kmph,celsius,altitude,altitude_delta,latitude,longitude,acc_x,acc_y,acc_z,g_force,kml,fuel_used,kilometers,uploaded,vehicle_uuid,hard_brake,hard_acc,rfd,accuracy,weather
34722642,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399668.29254,99.5039978027344,15.8900089263916,13.8020520411284,0.584910869598389,-27.1478578708819,152.978054054219,-0.209351018071175,0.124617405235767,0.1952123939991,0.312194210750284,10.1808374603472,0.0108569557909902,0.110544353161204,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722596,72E2309E-0700-4111-BDAC-D879A7F181E8,43fa0169-d9df-44ec-a8a8-b867ac792220,19599,1538399670.34696,0.0,27.050012588501,6.72011947631836,0.0,25.7188537856803,-80.4550828692321,0.00559357600286603,0.0139182638376951,-0.00339853600598872,0.0153803838619045,0.0,0.00211868142680727,0.0,False,0,False,False,False,5.0,broken clouds
34722643,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399672.29884,100.691997528076,15.8900089263916,14.9010786015144,1.09902608394623,-27.1468562674369,152.978117098213,0.102121628820896,0.0404186397790909,0.0188463758677244,0.111434641821887,12.0769754651312,0.00927754968805147,0.11205634752079,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722597,72E2309E-0700-4111-BDAC-D879A7F181E8,43fa0169-d9df-44ec-a8a8-b867ac792220,19599,1538399674.28022,0.0,27.050012588501,6.72011947631836,0.0,25.7188537856803,-80.4550828692321,0.00362279452383518,0.00563814584165812,0.00777638098224998,0.0102657405906654,0.0,0.00206791436934926,0.0,False,0,False,False,False,5.0,broken clouds
34722644,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399676.32031,100.944003295898,15.8900089263916,15.9684411791393,1.06736290454865,-27.1458458544074,152.97813885144,0.0518873669207096,-0.141755118966103,-0.1014299467206,0.181864913303259,12.0476952916903,0.00935866496047792,0.112762024441348,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722598,72E2309E-0700-4111-BDAC-D879A7F181E8,43fa0169-d9df-44ec-a8a8-b867ac792220,19599,1538399678.29158,0.0,27.050012588501,6.72011947631836,0.0,25.7188537856803,-80.4550828692321,0.00735978549346328,0.011163211427629,-0.00609107594937086,0.014693023450221,0.0,0.0021089802365499,0.0,False,0,False,False,False,5.0,broken clouds
34722645,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399680.35762,100.296002197266,15.8900089263916,16.9483562636482,0.979915261268616,-27.1448473140509,152.978132253847,0.0363518670201302,-0.0504407808184624,0.142310172319412,0.15529943899128,12.1232828367214,0.00927699068727523,0.112479233342527,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722599,72E2309E-0700-4111-BDAC-D879A7F181E8,43fa0169-d9df-44ec-a8a8-b867ac792220,19599,1538399682.32093,0.0,27.050012588501,6.72011947631836,0.0,25.7188537856803,-80.4550828692321,0.00518208043649793,0.017367597669363,0.00524763762950897,0.0188686275904168,0.0,0.0021184363697036,0.0,False,0,False,False,False,5.0,broken clouds
34722646,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399684.38167,100.044003295898,15.8900089263916,17.7424946837107,0.794138073921204,-27.1438617360044,152.978086181578,-0.00450568227097392,0.125818818807602,0.108839564025402,0.166423336813401,12.1529422535769,0.00920081673073215,0.111828578382107,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722600,72E2309E-0700-4111-BDAC-D879A7F181E8,43fa0169-d9df-44ec-a8a8-b867ac792220,19599,1538399686.31387,0.0,27.050012588501,6.72011947631836,0.0,25.7188537856803,-80.4550828692321,-0.00643861060962081,-0.00417694495990872,0.0119252214208245,0.0141814485055695,0.0,0.00209929327339292,0.0,False,0,False,False,False,5.0,broken clouds
34722647,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399688.29195,100.008002471924,15.8900089263916,19.2544724545362,1.51197791099548,-27.1428625658407,152.978036161655,0.0619170814752579,-0.090985469520092,-0.100529477000237,0.149057896094593,12.1571916306548,0.00893431335324377,0.108627411892793,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722601,72E2309E-0700-4111-BDAC-D879A7F181E8,43fa0169-d9df-44ec-a8a8-b867ac792220,19599,1538399690.28023,0.0,27.050012588501,6.72011947631836,0.0,25.7188537856803,-80.4550828692321,0.00768765341490507,0.0138214798644185,-0.00264263665303588,0.0160348635525905,0.0,0.0020853172468516,0.0,False,0,False,False,False,5.0,broken clouds
34722648,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399692.30207,100.224000549316,15.8900089263916,20.0201930932218,0.765720367431641,-27.1418731240808,152.977987714254,-0.188925758004189,0.0708516538143158,0.0951213762164116,0.223071681526331,10.1097849726833,0.0110418118658572,0.111641908303852,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722602,72E2309E-0700-4111-BDAC-D879A7F181E8,43fa0169-d9df-44ec-a8a8-b867ac792220,19599,1538399694.26681,0.0,27.050012588501,6.72011947631836,0.0,25.7188537856803,-80.4550828692321,-0.00863070972263813,0.00359627115540206,0.0144457938149571,0.0172076516551176,0.0,0.00209595372794225,0.0,False,0,False,False,False,5.0,broken clouds
34722649,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399696.29202,100.151998901367,15.8900089263916,21.1634625523033,1.1432694196701,-27.1408706387801,152.977936639362,-0.0277684442698956,0.026586702093482,-0.0204562395811081,0.0435476401562421,12.1402132606576,0.00914225138118617,0.111000379627434,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722603,72E2309E-0700-4111-BDAC-D879A7F181E8,43fa0169-d9df-44ec-a8a8-b867ac792220,19599,1538399698.26801,0.0,27.050012588501,6.72011947631836,0.0,25.7188537856803,-80.4550828692321,0.00950611382722855,0.0107665322721004,-0.00316910771653056,0.0147080814854073,0.0,0.00210363385517605,0.0,False,0,False,False,False,5.0,broken clouds
34722650,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399700.29489,100.439998626709,15.8900089263916,22.7674325130858,1.60397088527679,-27.139871643124,152.977871806983,0.120725616812706,0.0348362661898136,-0.235797420144081,0.267186570290238,10.0886681364419,0.0110686895519284,0.111679904161791,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722604,72E2309E-0700-4111-BDAC-D879A7F181E8,43fa0169-d9df-44ec-a8a8-b867ac792220,19599,1538399702.30354,0.0,27.050012588501,6.72011947631836,0.0,25.7188537856803,-80.4550828692321,0.0036811325699091,0.0105239059776068,-0.00431618932634592,0.0119554516570314,0.0,0.00212168553859583,0.0,False,0,False,False,False,5.0,broken clouds
34722651,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399704.29072,101.015998077393,15.8900089263916,23.5323245512873,0.764891386032104,-27.138849528394,152.977812481624,-0.139538243412971,0.0665353760123253,0.0604601018130779,0.165991871930908,12.0393571555974,0.00931207317875676,0.112122989322982,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722605,72E2309E-0700-4111-BDAC-D879A7F181E8,43fa0169-d9df-44ec-a8a8-b867ac792220,19599,1538399706.30182,0.0,27.050012588501,6.72011947631836,0.0,25.7188537856803,-80.4550828692321,0.00576660223305225,0.0184692647308111,0.00172813760582358,0.0194255991051933,0.0,0.00210210397182549,0.0,False,0,False,False,False,5.0,broken clouds
34722652,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399708.29188,100.944003295898,15.8900089263916,24.7734663670401,1.2411425113678,-27.1378526908397,152.977761584009,0.00776497554033995,-0.0437437780201435,0.199261963367462,0.204154703608987,10.0397460764086,0.0111736992261617,0.112192724653359,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722606,72E2309E-0700-4111-BDAC-D879A7F181E8,43fa0169-d9df-44ec-a8a8-b867ac792220,19599,1538399710.31614,0.0,27.050012588501,6.72011947631836,0.0,25.7188537856803,-80.4550828692321,0.00815423671156168,0.00340670696459711,-0.00939471181482077,0.0128979780886133,0.0,0.00211053117851601,0.0,False,0,False,False,False,5.0,broken clouds
34722653,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399712.29226,100.403997802734,15.8900089263916,25.4526565529138,0.679190456867218,-27.1368359179385,152.977708878629,0.0998858958482742,0.00631371140480042,-0.122071474790573,0.157855947302156,12.1106176936393,0.0092116630814868,0.111570487135419,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722607,72E2309E-0700-4111-BDAC-D879A7F181E8,43fa0169-d9df-44ec-a8a8-b867ac792220,19599,1538399714.27067,0.0,27.050012588501,6.72011947631836,0.0,25.7188537856803,-80.4550828692321,0.00610928889364004,0.0106909442692995,-0.00134152686223388,0.0123862582920475,0.0,0.00207910338840052,0.0,False,0,False,False,False,5.0,broken clouds
34722654,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399716.35721,101.303997802734,15.8900089263916,25.7574873923306,0.304831594228745,-27.1358178064619,152.9776463256,0.200255662202835,-0.15184511244297,-0.294353246688843,0.38704405725108,10.005100629814,0.0114317532019122,0.114387690218384,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722608,72E2309E-0700-4111-BDAC-D879A7F181E8,43fa0169-d9df-44ec-a8a8-b867ac792220,19599,1538399718.29306,0.0,27.050012588501,6.72011947631836,0.0,25.7188537856803,-80.4550828692321,0.00286035658791661,0.00589508889243007,-0.00047750148223713,0.00656975802638339,0.0,0.00211477505362114,0.0,False,0,False,False,False,5.0,broken clouds
34722655,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399720.31882,100.908002471924,15.8900089263916,25.6283440996174,-0.12914414703846,-27.134806765996,152.977590758759,0.0536947287619114,-0.0819603428244591,0.0214320048689842,0.100299314680721,14.7032804480103,0.00755154295809531,0.111043956619367,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722609,72E2309E-0700-4111-BDAC-D879A7F181E8,43fa0169-d9df-44ec-a8a8-b867ac792220,19599,1538399722.27845,0.0,27.050012588501,6.72011947631836,0.0,25.7188537856803,-80.4550828692321,0.00637282710522413,0.00899954978376627,-0.00125726265832782,0.0110988977387663,0.0,0.00209532491517469,0.0,False,0,False,False,False,5.0,broken clouds
34722656,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399724.29788,99.6840019226074,15.8900089263916,24.7393283291834,-0.889015257358551,-27.1337924094901,152.977543234686,-0.0340349338948727,0.0861984863877296,0.121976815164089,0.153189096277569,19.0751275126064,0.00577551175498589,0.11018003637745,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722610,72E2309E-0700-4111-BDAC-D879A7F181E8,43fa0169-d9df-44ec-a8a8-b867ac792220,19599,1538399726.3237,0.0,27.050012588501,6.72011947631836,0.0,25.7188537856803,-80.4550828692321,0.00816261395812035,0.0135135408490896,0.00565424934029579,0.0167694540314093,0.0,0.00212679375705563,0.0,False,0,False,False,False,5.0,broken clouds
34722657,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399728.2908,99.1440032958984,15.8900089263916,23.6794748005792,-1.05985355377197,-27.1328051947836,152.977503533191,0.0133826630190015,0.0328571610152721,0.195042595267296,0.198243039393735,19.1760538730206,0.00573391281558787,0.109965212002478,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722611,72E2309E-0700-4111-BDAC-D879A7F181E8,43fa0169-d9df-44ec-a8a8-b867ac792220,19599,1538399730.27186,0.0,27.050012588501,6.72011947631836,0.0,25.7188537856803,-80.4550828692321,0.00434008054435253,0.0140170343220234,0.00344565184786916,0.0150726927578642,0.0,0.00207575437910773,0.0,False,0,False,False,False,5.0,broken clouds
34722658,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399732.29236,100.584001922607,15.8900089263916,21.832895374232,-1.84657847881317,-27.1317933109732,152.977451028539,-0.0463554412126541,0.0337014682590961,0.0248226299881935,0.0624562154822838,18.9093246568583,0.0059119983671376,0.111803477862712,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722612,72E2309E-0700-4111-BDAC-D879A7F181E8,43fa0169-d9df-44ec-a8a8-b867ac792220,19599,1538399734.29952,0.0,27.050012588501,6.72011947631836,0.0,25.7188537856803,-80.4550828692321,0.00874625612050295,0.00619757222011685,0.00782055128365755,0.0132690587431557,0.0,0.00211754470028826,0.0,False,0,False,False,False,5.0,broken clouds
34722659,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399736.35286,102.096002197266,15.8900089263916,20.4327361023638,-1.40015912055969,-27.1307821124341,152.977396542726,-0.0454800575971603,0.107505902647972,-0.0440867096185684,0.124778174005666,18.6373564766407,0.00617811706396736,0.115155698689192,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722613,72E2309E-0700-4111-BDAC-D879A7F181E8,43fa0169-d9df-44ec-a8a8-b867ac792220,19599,1538399738.2831,0.0,20.0,6.72011947631836,0.0,25.7188537856803,-80.4550828692321,0.00403575925156474,0.00485556060448289,0.00160138891078532,0.00651369848580534,0.0,0.00209437646270668,0.0,False,0,False,False,False,5.0,Not Reported
34722660,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399740.29061,100.044003295898,15.8900089263916,18.7544049137941,-1.67833054065704,-27.129775336412,152.977342974673,-0.121742434799671,0.0864797085523605,0.197074517607689,0.24726165475576,15.840373450175,0.00690759822473655,0.109430271058318,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722614,72E2309E-0700-4111-BDAC-D879A7F181E8,43fa0169-d9df-44ec-a8a8-b867ac792220,19599,1538399742.27248,0.0,27.050012588501,6.72011947631836,0.0,25.7188537856803,-80.4550828692321,0.00214293575845659,0.00594897847622633,0.00802790001034737,0.010219084946883,0.0,0.00209742056079503,0.0,False,0,False,False,False,5.0,broken clouds
34722661,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399744.28938,101.412000274658,15.8900089263916,18.25722924958,-0.497174829244614,-27.1287693294456,152.97729210931,0.103150047361851,-0.0232314802706242,-0.0321183204650879,0.110504391115532,18.7593854927434,0.00600411679830722,0.112645210122968,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722615,72E2309E-0700-4111-BDAC-D879A7F181E8,43fa0169-d9df-44ec-a8a8-b867ac792220,19599,1538399746.28044,0.0,27.050012588501,6.72011947631836,0.0,25.7188537856803,-80.4550828692321,0.00271766958758235,0.0145993810147047,0.00102483155205846,0.0148854940700631,0.0,0.00210718843666833,0.0,False,0,False,False,False,5.0,broken clouds
34722662,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399748.45925,102.16799697876,15.8900089263916,16.4252595826616,-1.83196926116943,-27.127741025786,152.977244407081,-0.0862670466303825,-0.0263645499944687,0.151780307292938,0.176562607911976,18.6246073253431,0.00635334837223437,0.118340877190128,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722616,72E2309E-0700-4111-BDAC-D879A7F181E8,43fa0169-d9df-44ec-a8a8-b867ac792220,19599,1538399750.28418,0.0,27.050012588501,6.72011947631836,0.0,25.7188537856803,-80.4550828692321,-0.0112131629139185,-0.00623313756659627,0.0134594989940524,0.0185942232865234,0.0,0.00210497402296322,0.0,False,0,False,False,False,5.0,broken clouds
34722663,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399752.32668,102.491997528076,15.8900089263916,15.3030448510362,-1.12221384048462,-27.1267237561076,152.977200988823,-0.154960572719574,0.0891463831067085,0.0335607901215553,0.181896078440877,18.5674535685024,0.00592943430824079,0.11010590172691,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722664,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399756.35102,101.303997802734,15.8900089263916,15.4052967747316,0.102251499891281,-27.1256950451314,152.977149440118,-0.0475096441805363,0.0460254475474358,-0.0418627336621284,0.0782815213301915,14.6474673220477,0.00773056663985436,0.1132449529237,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722665,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399760.3506,100.044003295898,15.8900089263916,15.9523647474606,0.547068417072296,-27.1246795719163,152.977098354551,0.103006057441235,-0.0419062450528145,-0.222441464662552,0.248689739324393,10.1274518779807,0.0109738100251042,0.111148246441692,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722666,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399764.28876,100.403997802734,15.8900089263916,16.8882775050579,0.935912609100342,-27.123671608686,152.977055037571,0.0235091578215361,-0.0585054717957973,-0.10070288926363,0.118813478349763,12.1106176936393,0.00906840291102418,0.10983533824165,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722667,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399768.28782,100.36799697876,15.8900089263916,17.1660842799961,0.277807235717773,-27.1226627403609,152.977002907359,-0.0447444692254066,-0.0233799144625664,0.12613844871521,0.135866096473035,12.1148366479577,0.00920212033142027,0.111493733912305,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722668,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399772.28916,100.908002471924,15.8900089263916,17.3902232399354,0.22413894534111,-27.1216697748907,152.976958800987,-0.109828352928162,-0.0398126728832722,0.0824946165084839,0.143012858799148,14.7032804480103,0.00762727357633103,0.112157560492482,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722669,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399776.28759,101.627998352051,15.8900089263916,16.9936825813265,-0.396539956331253,-27.1206430311871,152.976908979703,-0.0126864928752184,-0.000200844806386158,0.130751237273216,0.131365419683363,18.7206730088697,0.00602883635249615,0.11287556640101,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722670,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399780.28718,100.187999725342,15.8900089263916,16.8988290150914,-0.0948538482189178,-27.1196190455784,152.976855358272,0.12456776201725,-0.0377615988254547,-0.15098075568676,0.199344561670455,14.8058908321576,0.0075170814227315,0.111308617028029,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722671,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399784.28818,101.375999450684,15.8900089263916,17.8084885086193,0.9096599817276,-27.1185991660812,152.976807192124,-0.0566756799817085,0.106380239129066,0.0512872636318207,0.130993402083411,11.9978409652803,0.00938974419841622,0.112668328552093,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722672,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399788.28789,98.2440032958984,15.8900089263916,19.189976151246,1.38148725032806,-27.1176117467363,152.976758563377,-0.0965601801872253,-0.0426110997796059,0.173591449856758,0.203158966539969,10.307684246898,0.0105882877222425,0.109152033269138,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722673,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399792.33941,99.6120002746582,15.8900089263916,20.7776826563499,1.5877069234848,-27.1166193190642,152.976716970389,-0.105766467750072,0.0589432567358017,0.0351239331066608,0.12607356539668,12.2041366828685,0.00918490507318516,0.112105449580308,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722674,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399796.35002,101.124000549316,15.8900089263916,22.2545370584336,1.47685384750366,-27.1155858548628,152.976655951965,-0.191658601164818,0.012657199986279,0.016278812661767,0.192764685182801,12.0268710231094,0.00936621903141568,0.112657978147695,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722675,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399800.29776,101.844003295898,15.8900089263916,23.439968522806,1.18543088436127,-27.1145593798444,152.976603067059,-0.111522443592548,-0.015209193341434,0.0811163485050201,0.138738736413945,11.9443084739974,0.00934922030645701,0.111681540068225,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722676,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399804.33454,102.024000549316,15.8900089263916,23.6796284202058,0.239660307765007,-27.1135386849808,152.976554256953,0.071008987724781,-0.0534132681787014,0.0166362803429365,0.0903992222249548,14.54709737498,0.00786346027031422,0.114402372835526,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722677,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399808.35322,100.548001098633,15.8900089263916,22.9779559692044,-0.701672375202179,-27.1125347186781,152.976501208548,-0.0902213156223297,0.0328353866934776,0.0377059765160084,0.103149353255171,18.9158999324695,0.00593310970843114,0.11224173629854,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
34722678,9C8BC7B1-CBB1-49F0-96E1-8A43A19DB046,6033688b-6e15-482b-8587-23689cf02f26,3272,1538399812.31885,99.9720016479492,15.8900089263916,21.8467919545235,-1.13116478919983,-27.1115306357139,152.976457134684,-0.00749866291880608,0.0219494849443436,-0.0252353120595217,0.0342758050180194,19.0217458502789,0.00578886417331666,0.11012571063972,False,00000000-0000-0000-0000-000000000000,False,False,False,5.0,few clouds
